Harvest_year,Company,Tobacco_Type,Class,R$_Kg
2014_2015,Premium,Virginia,T R 1,7.27
2014_2015,Premium,Virginia,T R 2,4.99
2014_2015,Premium,Virginia,T R 3,2.90
2014_2015,Premium,Virginia,T L 1,6.06
2014_2015,Premium,Virginia,T L 2,4.70
2014_2015,Premium,Virginia,T K,3.58
2014_2015,Premium,Virginia,B O 1,9.81
2014_2015,Premium,Virginia,B O 2,8.49
2014_2015,Premium,Virginia,B O 3,6.83
2014_2015,Premium,Virginia,B R 1,7.64
2014_2015,Premium,Virginia,B R 2,5.61
2014_2015,Premium,Virginia,B R 3,3.75
2014_2015,Premium,Virginia,B L 1,7.46
2014_2015,Premium,Virginia,B L 2,6.03
2014_2015,Premium,Virginia,B K,4.70
2014_2015,Premium,Virginia,C O 1,8.85
2014_2015,Premium,Virginia,C O 2,7.77
2014_2015,Premium,Virginia,C O 3,6.28
2014_2015,Premium,Virginia,C R 1,6.21
2014_2015,Premium,Virginia,C R 2,4.42
2014_2015,Premium,Virginia,C R 3,2.84
2014_2015,Premium,Virginia,C L 1,7.01
2014_2015,Premium,Virginia,C L 2,5.67
2014_2015,Premium,Virginia,C K,3.52
2014_2015,Premium,Virginia,X O 1,7.77
2014_2015,Premium,Virginia,X O 2,6.53
2014_2015,Premium,Virginia,X O 3,5.36
2014_2015,Premium,Virginia,X R 1,5.83
2014_2015,Premium,Virginia,X R 2,3.60
2014_2015,Premium,Virginia,X R 3,2.12
2014_2015,Premium,Virginia,X L 1,6.21
2014_2015,Premium,Virginia,X L 2,5.04
2014_2015,Premium,Virginia,X K,2.58
2014_2015,Premium,Virginia,G 2,3.36
2014_2015,Premium,Virginia,G 3,0.87
2014_2015,Premium,Virginia,N,2.22
2014_2015,Premium,Virginia,S C,0.87
2014_2015,Premium,Virginia,S T,0.54
2014_2015,Premium,Burley,T 1,7.80
2014_2015,Premium,Burley,T 1 L,7.05
2014_2015,Premium,Burley,T 2,6.85
2014_2015,Premium,Burley,T 2 L,5.43
2014_2015,Premium,Burley,T 3,4.87
2014_2015,Premium,Burley,T 3 L,4.28
2014_2015,Premium,Burley,T K,3.14
2014_2015,Premium,Burley,B 1,8.11
2014_2015,Premium,Burley,B 1 L,7.31
2014_2015,Premium,Burley,B 2,6.93
2014_2015,Premium,Burley,B 2 L,6.10
2014_2015,Premium,Burley,B 3,5.50
2014_2015,Premium,Burley,B 3 L,4.57
2014_2015,Premium,Burley,B K,3.94
2014_2015,Premium,Burley,C 1,7.92
2014_2015,Premium,Burley,C 1 L,7.25
2014_2015,Premium,Burley,C 2,6.90
2014_2015,Premium,Burley,C 2 L,6.10
2014_2015,Premium,Burley,C 3,5.36
2014_2015,Premium,Burley,C 3 L,4.41
2014_2015,Premium,Burley,C K,3.94
2014_2015,Premium,Burley,X 1,7.31
2014_2015,Premium,Burley,X 1 L,7.01
2014_2015,Premium,Burley,X 2,6.23
2014_2015,Premium,Burley,X 2 L,5.83
2014_2015,Premium,Burley,X 3,4.87
2014_2015,Premium,Burley,X 3 L,4.41
2014_2015,Premium,Burley,X K,3.52
2014_2015,Premium,Burley,N,1.43
2014_2015,Premium,Burley,G,0.60
2014_2015,Universal Leaf Tabacos,Virginia,T O 1,9.33
2014_2015,Universal Leaf Tabacos,Virginia,T O 2,7.88
2014_2015,Universal Leaf Tabacos,Virginia,T O 3,6.69
2014_2015,Universal Leaf Tabacos,Virginia,T R 1,7.27
2014_2015,Universal Leaf Tabacos,Virginia,T R 2,4.99
2014_2015,Universal Leaf Tabacos,Virginia,T R 3,2.90
2014_2015,Universal Leaf Tabacos,Virginia,T L 1,6.06
2014_2015,Universal Leaf Tabacos,Virginia,T L 2,4.70
2014_2015,Universal Leaf Tabacos,Virginia,T K,3.58
2014_2015,Universal Leaf Tabacos,Virginia,B O 1,9.81
2014_2015,Universal Leaf Tabacos,Virginia,B O 2,8.49
2014_2015,Universal Leaf Tabacos,Virginia,B O 3,6.83
2014_2015,Universal Leaf Tabacos,Virginia,B R 1,7.64
2014_2015,Universal Leaf Tabacos,Virginia,B R 2,5.61
2014_2015,Universal Leaf Tabacos,Virginia,B R 3,3.75
2014_2015,Universal Leaf Tabacos,Virginia,B L 1,7.46
2014_2015,Universal Leaf Tabacos,Virginia,B L 2,6.03
2014_2015,Universal Leaf Tabacos,Virginia,B K,4.70
2014_2015,Universal Leaf Tabacos,Virginia,C O 1,8.85
2014_2015,Universal Leaf Tabacos,Virginia,C O 2,7.77
2014_2015,Universal Leaf Tabacos,Virginia,C O 3,6.28
2014_2015,Universal Leaf Tabacos,Virginia,C R 1,6.21
2014_2015,Universal Leaf Tabacos,Virginia,C R 2,4.42
2014_2015,Universal Leaf Tabacos,Virginia,C R 3,2.84
2014_2015,Universal Leaf Tabacos,Virginia,C L 1,7.01
2014_2015,Universal Leaf Tabacos,Virginia,C L 2,5.67
2014_2015,Universal Leaf Tabacos,Virginia,C K,3.52
2014_2015,Universal Leaf Tabacos,Virginia,X O 1,7.77
2014_2015,Universal Leaf Tabacos,Virginia,X O 2,6.53
2014_2015,Universal Leaf Tabacos,Virginia,X O 3,5.36
2014_2015,Universal Leaf Tabacos,Virginia,X R 1,5.83
2014_2015,Universal Leaf Tabacos,Virginia,X R 2,3.60
2014_2015,Universal Leaf Tabacos,Virginia,X R 3,2.12
2014_2015,Universal Leaf Tabacos,Virginia,X L 1,6.21
2014_2015,Universal Leaf Tabacos,Virginia,X L 2,5.04
2014_2015,Universal Leaf Tabacos,Virginia,X K,2.58
2014_2015,Universal Leaf Tabacos,Virginia,G 2,3.36
2014_2015,Universal Leaf Tabacos,Virginia,G 3,0.87
2014_2015,Universal Leaf Tabacos,Virginia,N,2.22
2014_2015,Universal Leaf Tabacos,Virginia,S C,0.87
2014_2015,Universal Leaf Tabacos,Virginia,S T,0.54
2014_2015,Universal Leaf Tabacos,Burley,T 1,7.80
2014_2015,Universal Leaf Tabacos,Burley,T 1 L,7.05
2014_2015,Universal Leaf Tabacos,Burley,T 2,6.85
2014_2015,Universal Leaf Tabacos,Burley,T 2 L,5.43
2014_2015,Universal Leaf Tabacos,Burley,T 3,4.87
2014_2015,Universal Leaf Tabacos,Burley,T 3 L,4.28
2014_2015,Universal Leaf Tabacos,Burley,T K,3.14
2014_2015,Universal Leaf Tabacos,Burley,B 1,8.11
2014_2015,Universal Leaf Tabacos,Burley,B 1 L,7.31
2014_2015,Universal Leaf Tabacos,Burley,B 2,6.93
2014_2015,Universal Leaf Tabacos,Burley,B 2 L,6.10
2014_2015,Universal Leaf Tabacos,Burley,B 3,5.50
2014_2015,Universal Leaf Tabacos,Burley,B 3 L,4.57
2014_2015,Universal Leaf Tabacos,Burley,B K,3.94
2014_2015,Universal Leaf Tabacos,Burley,C 1,7.92
2014_2015,Universal Leaf Tabacos,Burley,C 1 L,7.25
2014_2015,Universal Leaf Tabacos,Burley,C 2,6.90
2014_2015,Universal Leaf Tabacos,Burley,C 2 L,6.10
2014_2015,Universal Leaf Tabacos,Burley,C 3,5.36
2014_2015,Universal Leaf Tabacos,Burley,C 3 L,4.41
2014_2015,Universal Leaf Tabacos,Burley,C K,3.94
2014_2015,Universal Leaf Tabacos,Burley,X 1,7.31
2014_2015,Universal Leaf Tabacos,Burley,X 1 L,7.01
2014_2015,Universal Leaf Tabacos,Burley,X 2,6.23
2014_2015,Universal Leaf Tabacos,Burley,X 2 L,5.83
2014_2015,Universal Leaf Tabacos,Burley,X 3,4.87
2014_2015,Universal Leaf Tabacos,Burley,X 3 L,4.41
2014_2015,Universal Leaf Tabacos,Burley,X K,3.52
2014_2015,Universal Leaf Tabacos,Burley,N,1.43
2014_2015,Universal Leaf Tabacos,Burley,G,0.60
2013_2014,JTI,Virginia,T O 1,8.80
2013_2014,JTI,Virginia,T O 2,7.44
2013_2014,JTI,Virginia,T O 3,6.23
2013_2014,JTI,Virginia,T R 1,6.91
2013_2014,JTI,Virginia,T R 2,4.73
2013_2014,JTI,Virginia,T R 3,2.73
2013_2014,JTI,Virginia,T L 1,5.47
2013_2014,JTI,Virginia,T L 2,4.24
2013_2014,JTI,Virginia,T K,3.23
2013_2014,JTI,Virginia,B O 1,9.26
2013_2014,JTI,Virginia,B O 2,8.01
2013_2014,JTI,Virginia,B O 3,6.37
2013_2014,JTI,Virginia,B R 1,7.27
2013_2014,JTI,Virginia,B R 2,5.32
2013_2014,JTI,Virginia,B R 3,3.51
2013_2014,JTI,Virginia,B L 1,6.72
2013_2014,JTI,Virginia,B L 2,5.44
2013_2014,JTI,Virginia,B K,4.25
2013_2014,JTI,Virginia,C O 1,8.88
2013_2014,JTI,Virginia,C O 2,7.80
2013_2014,JTI,Virginia,C O 3,6.22
2013_2014,JTI,Virginia,C R 1,6.29
2013_2014,JTI,Virginia,C R 2,4.46
2013_2014,JTI,Virginia,C R 3,2.83
2013_2014,JTI,Virginia,C L 1,6.72
2013_2014,JTI,Virginia,C L 2,5.44
2013_2014,JTI,Virginia,C K,3.38
2013_2014,JTI,Virginia,X O 1,7.80
2013_2014,JTI,Virginia,X O 2,6.55
2013_2014,JTI,Virginia,X O 3,5.32
2013_2014,JTI,Virginia,X R 1,5.85
2013_2014,JTI,Virginia,X R 2,3.62
2013_2014,JTI,Virginia,X R 3,2.12
2013_2014,JTI,Virginia,X L 1,5.95
2013_2014,JTI,Virginia,X L 2,4.83
2013_2014,JTI,Virginia,X K,2.48
2013_2014,JTI,Virginia,G 2,3.19
2013_2014,JTI,Virginia,G 3,0.83
2013_2014,JTI,Virginia,N,2.09
2013_2014,JTI,Virginia,S C,0.82
2013_2014,JTI,Virginia,S T,0.51
2013_2014,JTI,Burley,T 1,7.83
2013_2014,JTI,Burley,T 1 L,7.07
2013_2014,JTI,Burley,T 2,6.87
2013_2014,JTI,Burley,T 2 L,5.45
2013_2014,JTI,Burley,T 3,4.88
2013_2014,JTI,Burley,T 3 L,4.30
2013_2014,JTI,Burley,T K,3.15
2013_2014,JTI,Burley,B 1,8.14
2013_2014,JTI,Burley,B 1 L,7.34
2013_2014,JTI,Burley,B 2,6.96
2013_2014,JTI,Burley,B 2 L,6.12
2013_2014,JTI,Burley,B 3,5.52
2013_2014,JTI,Burley,B 3 L,4.59
2013_2014,JTI,Burley,B K,3.96
2013_2014,JTI,Burley,C 1,7.95
2013_2014,JTI,Burley,C 1 L,7.28
2013_2014,JTI,Burley,C 2,6.93
2013_2014,JTI,Burley,C 2 L,6.12
2013_2014,JTI,Burley,C 3,5.38
2013_2014,JTI,Burley,C 3 L,4.43
2013_2014,JTI,Burley,C K,3.96
2013_2014,JTI,Burley,X 1,7.34
2013_2014,JTI,Burley,X 1 L,7.03
2013_2014,JTI,Burley,X 2,6.26
2013_2014,JTI,Burley,X 2 L,5.85
2013_2014,JTI,Burley,X 3,4.88
2013_2014,JTI,Burley,X 3 L,4.43
2013_2014,JTI,Burley,X K,3.53
2013_2014,JTI,Burley,N,1.44
2013_2014,JTI,Burley,G,0.61
2013_2014,BAT,Virginia,T O 1,8.77
2013_2014,BAT,Virginia,T O 2,7.41
2013_2014,BAT,Virginia,T O 3,6.29
2013_2014,BAT,Virginia,T R 1,6.83
2013_2014,BAT,Virginia,T R 2,4.69
2013_2014,BAT,Virginia,T R 3,2.73
2013_2014,BAT,Virginia,T L 1,5.70
2013_2014,BAT,Virginia,T L 2,4.42
2013_2014,BAT,Virginia,T K,3.36
2013_2014,BAT,Virginia,B O 1,9.22
2013_2014,BAT,Virginia,B O 2,7.98
2013_2014,BAT,Virginia,B O 3,6.42
2013_2014,BAT,Virginia,B R 1,7.18
2013_2014,BAT,Virginia,B R 2,5.27
2013_2014,BAT,Virginia,B R 3,3.52
2013_2014,BAT,Virginia,B L 1,7.01
2013_2014,BAT,Virginia,B L 2,5.67
2013_2014,BAT,Virginia,B K,4.42
2013_2014,BAT,Virginia,C O 1,8.85
2013_2014,BAT,Virginia,C O 2,7.77
2013_2014,BAT,Virginia,C O 3,6.28
2013_2014,BAT,Virginia,C R 1,6.21
2013_2014,BAT,Virginia,C R 2,4.42
2013_2014,BAT,Virginia,C R 3,2.84
2013_2014,BAT,Virginia,C L 1,7.01
2013_2014,BAT,Virginia,C L 2,5.67
2013_2014,BAT,Virginia,C K,3.52
2013_2014,BAT,Virginia,X O 1,7.77
2013_2014,BAT,Virginia,X O 2,6.53
2013_2014,BAT,Virginia,X O 3,5.36
2013_2014,BAT,Virginia,X R 1,5.83
2013_2014,BAT,Virginia,X R 2,3.60
2013_2014,BAT,Virginia,X R 3,2.12
2013_2014,BAT,Virginia,X L 1,6.21
2013_2014,BAT,Virginia,X L 2,5.04
2013_2014,BAT,Virginia,X K,2.58
2013_2014,BAT,Virginia,G 2,3.36
2013_2014,BAT,Virginia,G 3,0.87
2013_2014,BAT,Virginia,N,2.22
2013_2014,BAT,Virginia,S C,0.87
2013_2014,BAT,Virginia,S T,0.54
2013_2014,BAT,Burley,T 1,7.80
2013_2014,BAT,Burley,T 1 L,7.05
2013_2014,BAT,Burley,T 2,6.85
2013_2014,BAT,Burley,T 2 L,5.43
2013_2014,BAT,Burley,T 3,4.87
2013_2014,BAT,Burley,T 3 L,4.28
2013_2014,BAT,Burley,T K,3.14
2013_2014,BAT,Burley,B 1,8.11
2013_2014,BAT,Burley,B 1 L,7.31
2013_2014,BAT,Burley,B 2,6.93
2013_2014,BAT,Burley,B 2 L,6.10
2013_2014,BAT,Burley,B 3,5.50
2013_2014,BAT,Burley,B 3 L,4.57
2013_2014,BAT,Burley,B K,3.94
2013_2014,BAT,Burley,C 1,7.92
2013_2014,BAT,Burley,C 1 L,7.25
2013_2014,BAT,Burley,C 2,6.90
2013_2014,BAT,Burley,C 2 L,6.10
2013_2014,BAT,Burley,C 3,5.36
2013_2014,BAT,Burley,C 3 L,4.41
2013_2014,BAT,Burley,C K,3.91
2013_2014,BAT,Burley,X 1,7.31
2013_2014,BAT,Burley,X 1 L,7.01
2013_2014,BAT,Burley,X 2,6.23
2013_2014,BAT,Burley,X 2 L,5.83
2013_2014,BAT,Burley,X 3,4.87
2013_2014,BAT,Burley,X 3 L,4.41
2013_2014,BAT,Burley,X K,3.52
2013_2014,BAT,Burley,N,1.43
2013_2014,BAT,Burley,G,0.60
2013_2014,Philip Morris,Virginia,T O 1,8.77
2013_2014,Philip Morris,Virginia,T O 2,7.41
2013_2014,Philip Morris,Virginia,T O 3,6.29
2013_2014,Philip Morris,Virginia,T R 1,6.83
2013_2014,Philip Morris,Virginia,T R 2,4.69
2013_2014,Philip Morris,Virginia,T R 3,2.73
2013_2014,Philip Morris,Virginia,T L 1,5.70
2013_2014,Philip Morris,Virginia,T L 2,4.42
2013_2014,Philip Morris,Virginia,T K,3.36
2013_2014,Philip Morris,Virginia,B O 1,9.22
2013_2014,Philip Morris,Virginia,B O 2,7.98
2013_2014,Philip Morris,Virginia,B O 3,6.42
2013_2014,Philip Morris,Virginia,B R 1,7.18
2013_2014,Philip Morris,Virginia,B R 2,5.27
2013_2014,Philip Morris,Virginia,B R 3,3.52
2013_2014,Philip Morris,Virginia,B L 1,7.01
2013_2014,Philip Morris,Virginia,B L 2,5.67
2013_2014,Philip Morris,Virginia,B K,4.42
2013_2014,Philip Morris,Virginia,C O 1,8.85
2013_2014,Philip Morris,Virginia,C O 2,7.77
2013_2014,Philip Morris,Virginia,C O 3,6.28
2013_2014,Philip Morris,Virginia,C R 1,6.21
2013_2014,Philip Morris,Virginia,C R 2,4.42
2013_2014,Philip Morris,Virginia,C R 3,2.84
2013_2014,Philip Morris,Virginia,C L 1,7.01
2013_2014,Philip Morris,Virginia,C L 2,5.67
2013_2014,Philip Morris,Virginia,C K,3.52
2013_2014,Philip Morris,Virginia,X O 1,7.77
2013_2014,Philip Morris,Virginia,X O 2,6.53
2013_2014,Philip Morris,Virginia,X O 3,5.36
2013_2014,Philip Morris,Virginia,X R 1,5.83
2013_2014,Philip Morris,Virginia,X R 2,3.60
2013_2014,Philip Morris,Virginia,X R 3,2.12
2013_2014,Philip Morris,Virginia,X L 1,6.21
2013_2014,Philip Morris,Virginia,X L 2,5.04
2013_2014,Philip Morris,Virginia,X K,2.58
2013_2014,Philip Morris,Virginia,G 2,3.36
2013_2014,Philip Morris,Virginia,G 3,0.87
2013_2014,Philip Morris,Virginia,N,2.22
2013_2014,Philip Morris,Virginia,S C,0.87
2013_2014,Philip Morris,Virginia,S T,0.54
2013_2014,Philip Morris,Burley,T 1,7.80
2013_2014,Philip Morris,Burley,T 1 L,7.05
2013_2014,Philip Morris,Burley,T 2,6.85
2013_2014,Philip Morris,Burley,T 2 L,5.43
2013_2014,Philip Morris,Burley,T 3,4.87
2013_2014,Philip Morris,Burley,T 3 L,4.28
2013_2014,Philip Morris,Burley,T K,3.14
2013_2014,Philip Morris,Burley,B 1,8.11
2013_2014,Philip Morris,Burley,B 1 L,7.31
2013_2014,Philip Morris,Burley,B 2,6.93
2013_2014,Philip Morris,Burley,B 2 L,6.10
2013_2014,Philip Morris,Burley,B 3,5.50
2013_2014,Philip Morris,Burley,B 3 L,4.57
2013_2014,Philip Morris,Burley,B K,3.94
2013_2014,Philip Morris,Burley,C 1,7.92
2013_2014,Philip Morris,Burley,C 1 L,7.25
2013_2014,Philip Morris,Burley,C 2,6.90
2013_2014,Philip Morris,Burley,C 2 L,6.10
2013_2014,Philip Morris,Burley,C 3,5.36
2013_2014,Philip Morris,Burley,C 3 L,4.41
2013_2014,Philip Morris,Burley,C K,3.91
2013_2014,Philip Morris,Burley,X 1,7.31
2013_2014,Philip Morris,Burley,X 1 L,7.01
2013_2014,Philip Morris,Burley,X 2,6.23
2013_2014,Philip Morris,Burley,X 2 L,5.83
2013_2014,Philip Morris,Burley,X 3,4.87
2013_2014,Philip Morris,Burley,X 3 L,4.41
2013_2014,Philip Morris,Burley,X K,3.52
2013_2014,Philip Morris,Burley,N,1.43
2013_2014,Philip Morris,Burley,G,0.60
2013_2014,CTA,Virginia,T O 1,8.77
2013_2014,CTA,Virginia,T O 2,7.41
2013_2014,CTA,Virginia,T O 3,6.29
2013_2014,CTA,Virginia,T R 1,6.83
2013_2014,CTA,Virginia,T R 2,4.69
2013_2014,CTA,Virginia,T R 3,2.73
2013_2014,CTA,Virginia,T L 1,5.70
2013_2014,CTA,Virginia,T L 2,4.42
2013_2014,CTA,Virginia,T K,3.36
2013_2014,CTA,Virginia,B O 1,9.22
2013_2014,CTA,Virginia,B O 2,7.98
2013_2014,CTA,Virginia,B O 3,6.42
2013_2014,CTA,Virginia,B R 1,7.18
2013_2014,CTA,Virginia,B R 2,5.27
2013_2014,CTA,Virginia,B R 3,3.52
2013_2014,CTA,Virginia,B L 1,7.01
2013_2014,CTA,Virginia,B L 2,5.67
2013_2014,CTA,Virginia,B K,4.42
2013_2014,CTA,Virginia,C O 1,8.85
2013_2014,CTA,Virginia,C O 2,7.77
2013_2014,CTA,Virginia,C O 3,6.28
2013_2014,CTA,Virginia,C R 1,6.21
2013_2014,CTA,Virginia,C R 2,4.42
2013_2014,CTA,Virginia,C R 3,2.84
2013_2014,CTA,Virginia,C L 1,7.01
2013_2014,CTA,Virginia,C L 2,5.67
2013_2014,CTA,Virginia,C K,3.52
2013_2014,CTA,Virginia,X O 1,7.77
2013_2014,CTA,Virginia,X O 2,6.53
2013_2014,CTA,Virginia,X O 3,5.36
2013_2014,CTA,Virginia,X R 1,5.83
2013_2014,CTA,Virginia,X R 2,3.60
2013_2014,CTA,Virginia,X R 3,2.12
2013_2014,CTA,Virginia,X L 1,6.21
2013_2014,CTA,Virginia,X L 2,5.04
2013_2014,CTA,Virginia,X K,2.58
2013_2014,CTA,Virginia,G 2,3.36
2013_2014,CTA,Virginia,G 3,0.87
2013_2014,CTA,Virginia,N,2.22
2013_2014,CTA,Virginia,S C,0.87
2013_2014,CTA,Virginia,S T,0.54
2013_2014,CTA,Burley,T 1,7.80
2013_2014,CTA,Burley,T 1 L,7.05
2013_2014,CTA,Burley,T 2,6.85
2013_2014,CTA,Burley,T 2 L,5.43
2013_2014,CTA,Burley,T 3,4.87
2013_2014,CTA,Burley,T 3 L,4.28
2013_2014,CTA,Burley,T K,3.14
2013_2014,CTA,Burley,B 1,8.11
2013_2014,CTA,Burley,B 1 L,7.31
2013_2014,CTA,Burley,B 2,6.93
2013_2014,CTA,Burley,B 2 L,6.10
2013_2014,CTA,Burley,B 3,5.50
2013_2014,CTA,Burley,B 3 L,4.57
2013_2014,CTA,Burley,B K,3.94
2013_2014,CTA,Burley,C 1,7.92
2013_2014,CTA,Burley,C 1 L,7.25
2013_2014,CTA,Burley,C 2,6.90
2013_2014,CTA,Burley,C 2 L,6.10
2013_2014,CTA,Burley,C 3,5.36
2013_2014,CTA,Burley,C 3 L,4.41
2013_2014,CTA,Burley,C K,3.91
2013_2014,CTA,Burley,X 1,7.31
2013_2014,CTA,Burley,X 1 L,7.01
2013_2014,CTA,Burley,X 2,6.23
2013_2014,CTA,Burley,X 2 L,5.83
2013_2014,CTA,Burley,X 3,4.87
2013_2014,CTA,Burley,X 3 L,4.41
2013_2014,CTA,Burley,X K,3.52
2013_2014,CTA,Burley,N,1.43
2013_2014,CTA,Burley,G,0.60
2013_2014,Alliance One,Virginia,T O 1,8.77
2013_2014,Alliance One,Virginia,T O 2,7.41
2013_2014,Alliance One,Virginia,T O 3,6.29
2013_2014,Alliance One,Virginia,T R 1,6.83
2013_2014,Alliance One,Virginia,T R 2,4.69
2013_2014,Alliance One,Virginia,T R 3,2.73
2013_2014,Alliance One,Virginia,T L 1,5.70
2013_2014,Alliance One,Virginia,T L 2,4.42
2013_2014,Alliance One,Virginia,T K,3.36
2013_2014,Alliance One,Virginia,B O 1,9.22
2013_2014,Alliance One,Virginia,B O 2,7.98
2013_2014,Alliance One,Virginia,B O 3,6.42
2013_2014,Alliance One,Virginia,B R 1,7.18
2013_2014,Alliance One,Virginia,B R 2,5.27
2013_2014,Alliance One,Virginia,B R 3,3.52
2013_2014,Alliance One,Virginia,B L 1,7.01
2013_2014,Alliance One,Virginia,B L 2,5.67
2013_2014,Alliance One,Virginia,B K,4.42
2013_2014,Alliance One,Virginia,C O 1,8.85
2013_2014,Alliance One,Virginia,C O 2,7.77
2013_2014,Alliance One,Virginia,C O 3,6.28
2013_2014,Alliance One,Virginia,C R 1,6.21
2013_2014,Alliance One,Virginia,C R 2,4.42
2013_2014,Alliance One,Virginia,C R 3,2.84
2013_2014,Alliance One,Virginia,C L 1,7.01
2013_2014,Alliance One,Virginia,C L 2,5.67
2013_2014,Alliance One,Virginia,C K,3.52
2013_2014,Alliance One,Virginia,X O 1,7.77
2013_2014,Alliance One,Virginia,X O 2,6.53
2013_2014,Alliance One,Virginia,X O 3,5.36
2013_2014,Alliance One,Virginia,X R 1,5.83
2013_2014,Alliance One,Virginia,X R 2,3.60
2013_2014,Alliance One,Virginia,X R 3,2.12
2013_2014,Alliance One,Virginia,X L 1,6.21
2013_2014,Alliance One,Virginia,X L 2,5.04
2013_2014,Alliance One,Virginia,X K,2.58
2013_2014,Alliance One,Virginia,G 2,3.36
2013_2014,Alliance One,Virginia,G 3,0.87
2013_2014,Alliance One,Virginia,N,2.22
2013_2014,Alliance One,Virginia,S C,0.87
2013_2014,Alliance One,Virginia,S T,0.54
2013_2014,Alliance One,Burley,T 1,7.80
2013_2014,Alliance One,Burley,T 1 L,7.05
2013_2014,Alliance One,Burley,T 2,6.85
2013_2014,Alliance One,Burley,T 2 L,5.43
2013_2014,Alliance One,Burley,T 3,4.87
2013_2014,Alliance One,Burley,T 3 L,4.28
2013_2014,Alliance One,Burley,T K,3.14
2013_2014,Alliance One,Burley,B 1,8.11
2013_2014,Alliance One,Burley,B 1 L,7.31
2013_2014,Alliance One,Burley,B 2,6.93
2013_2014,Alliance One,Burley,B 2 L,6.10
2013_2014,Alliance One,Burley,B 3,5.50
2013_2014,Alliance One,Burley,B 3 L,4.57
2013_2014,Alliance One,Burley,B K,3.94
2013_2014,Alliance One,Burley,C 1,7.92
2013_2014,Alliance One,Burley,C 1 L,7.25
2013_2014,Alliance One,Burley,C 2,6.90
2013_2014,Alliance One,Burley,C 2 L,6.10
2013_2014,Alliance One,Burley,C 3,5.36
2013_2014,Alliance One,Burley,C 3 L,4.41
2013_2014,Alliance One,Burley,C K,3.91
2013_2014,Alliance One,Burley,X 1,7.31
2013_2014,Alliance One,Burley,X 1 L,7.01
2013_2014,Alliance One,Burley,X 2,6.23
2013_2014,Alliance One,Burley,X 2 L,5.83
2013_2014,Alliance One,Burley,X 3,4.87
2013_2014,Alliance One,Burley,X 3 L,4.41
2013_2014,Alliance One,Burley,X K,3.52
2013_2014,Alliance One,Burley,N,1.43
2013_2014,Alliance One,Burley,G,0.60
2013_2014,China Brasil Tabacos,Virginia,T O 1,8.77
2013_2014,China Brasil Tabacos,Virginia,T O 2,7.41
2013_2014,China Brasil Tabacos,Virginia,T O 3,6.29
2013_2014,China Brasil Tabacos,Virginia,T R 1,6.83
2013_2014,China Brasil Tabacos,Virginia,T R 2,4.69
2013_2014,China Brasil Tabacos,Virginia,T R 3,2.73
2013_2014,China Brasil Tabacos,Virginia,T L 1,5.70
2013_2014,China Brasil Tabacos,Virginia,T L 2,4.42
2013_2014,China Brasil Tabacos,Virginia,T K,3.36
2013_2014,China Brasil Tabacos,Virginia,B O 1,9.22
2013_2014,China Brasil Tabacos,Virginia,B O 2,7.98
2013_2014,China Brasil Tabacos,Virginia,B O 3,6.42
2013_2014,China Brasil Tabacos,Virginia,B R 1,7.18
2013_2014,China Brasil Tabacos,Virginia,B R 2,5.27
2013_2014,China Brasil Tabacos,Virginia,B R 3,3.52
2013_2014,China Brasil Tabacos,Virginia,B L 1,7.01
2013_2014,China Brasil Tabacos,Virginia,B L 2,5.67
2013_2014,China Brasil Tabacos,Virginia,B K,4.42
2013_2014,China Brasil Tabacos,Virginia,C O 1,8.85
2013_2014,China Brasil Tabacos,Virginia,C O 2,7.77
2013_2014,China Brasil Tabacos,Virginia,C O 3,6.28
2013_2014,China Brasil Tabacos,Virginia,C R 1,6.21
2013_2014,China Brasil Tabacos,Virginia,C R 2,4.42
2013_2014,China Brasil Tabacos,Virginia,C R 3,2.84
2013_2014,China Brasil Tabacos,Virginia,C L 1,7.01
2013_2014,China Brasil Tabacos,Virginia,C L 2,5.67
2013_2014,China Brasil Tabacos,Virginia,C K,3.52
2013_2014,China Brasil Tabacos,Virginia,X O 1,7.77
2013_2014,China Brasil Tabacos,Virginia,X O 2,6.53
2013_2014,China Brasil Tabacos,Virginia,X O 3,5.36
2013_2014,China Brasil Tabacos,Virginia,X R 1,5.83
2013_2014,China Brasil Tabacos,Virginia,X R 2,3.60
2013_2014,China Brasil Tabacos,Virginia,X R 3,2.12
2013_2014,China Brasil Tabacos,Virginia,X L 1,6.21
2013_2014,China Brasil Tabacos,Virginia,X L 2,5.04
2013_2014,China Brasil Tabacos,Virginia,X K,2.58
2013_2014,China Brasil Tabacos,Virginia,G 2,3.36
2013_2014,China Brasil Tabacos,Virginia,G 3,0.87
2013_2014,China Brasil Tabacos,Virginia,N,2.22
2013_2014,China Brasil Tabacos,Virginia,S C,0.87
2013_2014,China Brasil Tabacos,Virginia,S T,0.54
2013_2014,China Brasil Tabacos,Burley,T 1,7.80
2013_2014,China Brasil Tabacos,Burley,T 1 L,7.05
2013_2014,China Brasil Tabacos,Burley,T 2,6.85
2013_2014,China Brasil Tabacos,Burley,T 2 L,5.43
2013_2014,China Brasil Tabacos,Burley,T 3,4.87
2013_2014,China Brasil Tabacos,Burley,T 3 L,4.28
2013_2014,China Brasil Tabacos,Burley,T K,3.14
2013_2014,China Brasil Tabacos,Burley,B 1,8.11
2013_2014,China Brasil Tabacos,Burley,B 1 L,7.31
